user_id,prediction
702,912 1230 1079 1394 1288 1136 2918 1278 1196 2804 1252 2352 1080 3543 3039 1784 597 1090 1953 1256 2144 899 1262 1617 1263
3182,3253 1961 1259 2804 1302 3421 104 2268 2329 1682 1784 180 3809 2997 3868 3360 2028 923 593 1257 1258 2109 1266 32 2194
4141,2028 593 2571 527 150 1358 1573 47 589 377 1610 2268 50 2355 1682 733 1396 1653 380 1370 1089 1917 454 3176 1265
1617,2571 1210 2628 1356 1270 1653 924 1617 1748 750 1374 2706 316 1206 2599 2393 3751 3408 1 3481 1917 1876 1376 2692 3160
1748,904 1252 1221 1234 541 3471 1370 1573 930 111 2949 898 1254 3334 1201 919 3671 1206 1272 3363 110 2944 1266 1527 2194
3094,2858 2683 1210 2706 260 1127 3114 1270 2959 2710 2396 2628 3081 1617 2395 2763 2770 541 2699 1198 1580 2841 1197 1196 2580
2887,1610 1704 1036 110 590 50 1784 592 736 1552 1682 1721 1917 780 10 2058 3082 1641 1918 11 292 434 3418 316 3481
2611,318 1210 1036 223 1136 50 2683 1291 1097 1193 3114 480 2987 1259 2395 1242 1968 2997 2599 1610 3147 3671 3552 2580 1288
5937,1196 1214 1240 1270 1198 924 296 1617 1197 480 2916 1206 1089 3471 2858 2028 47 1580 457 110 858 1374 1259 1136 1291
45,539 597 356 1569 440 339 17 3072 2243 1777 1079 2108 2145 2797 898 265 1393 912 1721 1183 2716 2858 916 21 3361
3751,356 1674 1214 914 1247 1270 1183 1265 1200 593 3578 11 904 1374 1101 902 916 1291 2987 898 1387 457 39 339 1094
4509,1270 1 608 50 1213 1036 1259 1617 1200 541 1291 2997 1961 111 1610 2395 2396 2959 47 2599 1060 1079 3210 1219 2194
5594,318 923 608 1219 111 2997 1704 1230 296 920 904 1136 2762 750 953 1250 1213 1961 34 1203 1097 1276 2028 1617 1267
4523,1198 2571 1527 1375 1377 858 10 736 2174 349 3471 2140 1954 1608 1129 653 2 356 1918 1573 1201 924 1587 2002 3753
5182,1270 1210 2762 1961 1721 589 597 2028 480 539 587 3255 2987 2571 1580 1393 593 1259 364 1380 2000 1307 3526 2302 3591
2188,1265 1517 2959 1617 1089 318 3052 2502 1210 357 539 593 104 597 1673 2324 2108 587 912 3108 2671 1073 1247 3033 924
6035,356 2028 1097 260 780 593 34 3471 1617 1704 1396 110 1527 924 2858 316 2396 1374 357 1641 2321 2762 329 1676 1393
3121,480 1527 1580 47 2706 3175 1370 296 593 1917 1645 1625 3499 2580 1552 2058 3005 1876 2858 2707 785 2688 380 1210 3256
2691,260 1198 3471 1210 1206 1240 1270 1617 32 1213 111 2396 2324 2599 3527 1356 1291 3751 2395 1219 1394 1148 1527 3897 2700
5365,356 2706 1923 377 1580 457 1573 296 1370 733 3253 2028 1917 2700 1777 2916 2959 2396 1089 1721 2599 110 587 32 1653
2042,1198 541 3471 110 1073 1356 2028 1376 1036 2529 593 2396 2858 2054 3114 2657 2683 750 2968 1617 2804 1206 1997 2406 3702
4802,1234 1304 1617 3671 2762 1230 1079 2791 1214 1278 3504 1136 1247 969 111 3362 1288 2858 1097 919 1204 1233 2243 2028 1240
4436,2599 608 296 50 2395 2706 318 3408 2710 2580 527 2336 34 1197 2028 1079 1923 2502 3751 1127 3147 2918 3481 1198 356
2146,1610 2571 858 1387 1196 110 457 1210 2916 377 1201 3578 3527 733 1220 3256 648 1101 2944 2406 380 2001 1953 2951 165
2566,1196 1291 1210 2916 2353 1573 1374 1527 3753 1214 3751 1200 1917 1127 1220 3175 474 1028 1282 590 2080 1544 1304 2194 1242
1463,356 2396 2571 260 480 1721 2858 780 1374 2628 39 1200 587 924 1197 1356 750 912 1653 541 527 1527 708 110 7
5630,608 1617 1148 50 32 223 527 1704 2028 2324 2289 235 2321 1610 1784 260 3481 3253 39 924 1584 551 2692 1673 1732
5005,858 2762 34 150 2324 1265 2987 912 1784 3418 1358 1393 1073 2268 1183 1961 1387 1213 367 2997 1266 1271 3100 3114 2291
5248,2396 1265 357 2716 2918 39 2997 1079 1 440 11 34 1394 2302 2797 3361 2321 1784 339 1968 2915 3552 1220 2000 1304
2946,1610 1617 110 377 2000 1201 648 47 1408 2916 589 1089 480 1266 2951 2115 2268 1129 590 1287 434 527 368 780 2762
5809,1394 1136 1097 1259 296 1265 3421 1 2804 1198 2858 2762 2396 3210 34 3671 260 2997 1210 1230 1193 1247 1961 3114 3448
5730,2396 2571 1210 2716 2706 110 593 1270 1580 480 597 1214 39 1617 50 1517 2916 377 2700 1721 1393 2987 3114 2502 1784
3836,2028 110 380 1580 318 1265 780 1370 3256 1036 260 3578 539 1387 1608 2628 1221 368 2002 1597 1569 165 3107 1358 1
1244,21 457 3897 110 1954 3160 589 1221 2406 480 2949 2948 349 3911 1580 3082 1527 3703 1275 2167 1393 1704 1500 265 1129
4823,2858 1136 50 858 1259 1225 1089 2804 541 1090 47 32 3160 1285 2324 908 1639 2028 1732 2797 1079 1080 1358 1210 1266
3388,2858 1270 1198 2791 1196 1210 2028 1968 110 593 589 3210 356 480 1 608 1307 318 527 260 2762 2174 3039 2571 2997
4478,2997 1197 1265 1196 1517 1 3253 589 2791 50 2706 3052 2797 1500 1199 2804 356 551 1220 1230 608 2628 111 1097 745
58,260 541 1240 2571 1374 750 924 1097 1387 527 3793 2396 1222 110 1580 1259 1372 2599 1584 1394 1215 1208 593 1676 1278
5323,2599 260 750 3578 2571 2959 3175 913 1210 912 1199 3793 3114 1077 1222 111 3174 2028 1732 969 2916 1198 908 1208 1244
4680,608 1394 2599 2395 1288 1923 2762 1617 34 1673 3160 47 1259 1179 1784 1517 1 36 3418 3671 3683 1704 21 2321 1449
1115,2028 1617 1198 110 1258 1387 1219 919 2716 1259 3499 590 50 3147 253 111 2804 34 1073 1222 1347 2762 1089 2324 1339
5475,1394 1968 1288 3361 3210 608 2028 1663 1291 2406 3072 3424 2289 3363 1294 1617 541 1304 1214 1 3481 1258 1784 1089 2599
2579,1252 908 1617 527 923 904 608 858 913 1247 1193 296 1204 111 910 969 3435 2997 1213 1276 260 920 1219 1945 1221
5569,1265 39 539 2396 357 1 2858 1641 1721 2302 587 588 708 1961 2424 17 1097 34 3210 3552 1088 497 3039 3072 1136
4568,2858 2355 356 2395 2770 3623 2700 2336 2694 2572 2605 597 39 1393 3160 2671 3793 1210 1513 785 1959 2433 2908 1265 110
4285,260 380 2628 367 1377 1101 1485 2302 3255 10 2174 1608 1917 500 586 1918 2081 344 3489 317 587 1265 552 1552 3253
2302,260 1036 110 1610 2916 1291 1573 1370 858 3578 1527 592 21 2353 1356 1608 2194 2115 2791 1954 1917 1221 1968 2716 1097
1884,1252 750 1219 1617 1230 3435 1947 1214 1084 3334 1225 1288 2019 1299 905 2080 933 2944 1950 2762 3421 1292 1228 902 3035
4318,1222 1196 1291 2028 1259 2797 2174 1387 1073 1220 3039 1394 1210 2791 1617 3421 3210 1193 1101 2302 2406 2003 1302 1923 1994
1329,3578 2000 2918 1196 2683 1610 1917 377 2706 104 3793 2001 1387 368 1485 1394 2916 1259 3408 349 2355 3510 500 2006 3052
914,50 2858 1252 1193 913 1198 47 111 1089 1267 2396 2028 1358 1097 1204 1196 1230 1136 1674 2997 1704 541 3435 1307 2804
963,2571 593 480 1265 21 50 1097 3471 1374 1270 1036 3160 1356 2985 2692 1358 592 25 1673 2194 1233 2336 1214 1408 3006
4522,3578 2858 260 1304 1387 3751 110 3510 608 3755 3160 2762 1219 912 3624 1234 3317 1953 457 1291 527 1240 1213 2791 296
3112,296 1097 1197 2396 2997 2987 1 1136 590 3114 1225 2804 1291 1089 1358 2174 2959 912 541 1961 110 2005 1307 364 3176
4766,2683 2396 3578 3408 2599 2706 2716 2355 3623 223 1617 2395 3114 2770 3160 2710 2336 2987 2763 2580 2712 3793 2700 2688 2694
4006,589 480 1374 1270 1291 1376 2529 858 316 1375 2968 1676 1304 592 2115 1573 1199 2406 2527 1206 2872 1201 2947 1371 2641
5838,2396 1265 1247 2997 919 2020 1188 597 539 1136 1393 838 914 509 339 1569 1704 1193 2797 2243 2571 608 858 2987 3260
3675,1265 3671 1617 2396 1197 1923 223 34 1288 2078 2081 1213 2321 1732 912 2599 1201 3552 1610 235 1307 2944 1208 2194 3361
5840,2858 1265 11 3361 539 1259 593 2352 1784 1674 3421 2797 150 920 1225 3255 912 3039 2804 1035 440 2324 3671 1028 1230
5163,1265 1196 593 34 1097 2302 1079 590 1923 1214 110 924 2174 2791 1784 3448 440 480 2321 1394 39 1641 2918 2987 3361
1980,3363 1387 1641 2797 908 2336 1183 3147 235 2858 1270 1035 608 1259 500 260 1747 1580 1358 1028 480 1221 2599 141 339
5510,1198 589 2571 1210 1036 1291 1221 1200 377 1 1304 1370 1222 2628 593 733 21 2194 1270 2353 648 1201 3256 318 1220
4954,1079 1265 1307 2716 1259 1923 2396 1968 1220 3552 1080 1641 2804 3671 2797 1278 3114 1663 2243 2599 3481 21 2352 3543 39
2776,356 318 3552 1270 1961 2268 2144 2858 527 1732 1222 1307 47 1704 2716 50 2011 1089 539 344 231 2248 2795 1060 3361
971,2628 1214 1200 1580 1356 1617 2762 589 2174 2987 32 1073 1197 1967 1376 2021 367 1375 1258 3471 318 2640 1997 1917 2011
3133,2858 2762 593 356 2028 2997 3753 480 527 260 2683 3578 589 1210 608 2706 318 1617 1721 858 2571 344 1196 908 2959
6001,913 2391 1179 1267 2987 1674 2871 293 1198 2186 2571 1610 318 32 3044 1748 1212 858 2959 1258 3101 1266 1097 349 1645
2664,110 1961 2406 2804 1302 1079 858 3671 1394 1393 2115 3526 590 587 2795 1265 3753 1674 1210 1246 3253 165 1242 1517 3098
5822,3499 2160 1407 1345 1994 1198 589 1240 1321 1339 968 1261 2858 2762 2571 1278 1200 2366 480 2716 593 1291 1717 1036 724
5811,2858 1219 50 912 260 1198 47 296 2081 2716 2762 1393 3499 1265 2918 1089 2395 2248 1214 1073 17 2599 2020 2571 223
146,1270 914 1079 910 2918 1035 1097 920 260 1230 1304 1259 1219 1380 3114 1036 924 1291 1267 1073 2804 750 933 900 1265
3209,648 2353 1608 736 1573 2167 349 1527 1544 3256 434 292 3082 2273 3107 457 2571 2628 1792 2858 2763 474 2028 1479 112
5886,1210 1291 364 296 1265 1270 1282 50 1374 318 1220 2406 377 1148 32 1101 1022 2692 2028 34 1222 2628 914 1259 2087
1897,2396 2243 2336 2352 2324 1235 608 1234 1296 3543 1185 1186 912 3683 2973 2064 1357 1288 3424 919 3006 348 1095 3361 509
1030,1036 780 2115 589 377 457 1210 316 349 10 2006 3256 3527 1722 1275 858 1372 1544 3082 1129 2001 2640 1127 2949 1221
3769,1079 2804 39 1073 2762 457 47 34 1500 3526 2248 3114 595 3396 2080 2915 2144 2302 1663 2064 2599 3072 318 551 21
1413,2997 3578 1617 908 858 1210 50 904 1252 480 2762 608 3751 912 1267 1288 1136 2916 296 3683 2628 1580 2396 3623 1387
5452,1265 2028 2571 593 3418 1641 1704 377 589 110 2762 2324 1358 2321 1197 2692 47 223 1732 293 1682 1673 3108 800 3255
1312,1200 480 2628 32 1356 1199 1584 1206 750 780 3175 3702 1127 2968 1748 1372 1653 595 3703 364 3793 316 329 1909 1282
4786,480 2762 260 1584 1784 2628 1183 1358 733 3147 3255 2324 50 587 919 2291 1307 161 912 1242 1961 36 3100 920 1376
3578,1265 1197 858 296 260 1304 1234 1307 527 1610 2762 457 380 1196 1079 1221 2028 1193 39 2918 1 2000 1247 367 1213
2953,2683 2959 2710 3176 3578 2395 2700 2605 3005 1093 2699 3623 2572 3174 2908 1513 913 2581 2490 3160 2692 2826 2724 2840 2369
983,1210 260 1196 2174 2105 2716 2406 541 1240 2628 1127 2115 3479 2997 2872 2140 1214 1101 1073 592 2968 2100 2470 1968 2797
2116,110 3147 589 3793 1584 367 1210 587 364 539 368 1653 2355 2302 2424 2858 1370 2002 527 2671 3081 153 3253 2539 333
3261,1641 50 1197 593 3418 858 367 1198 2599 1136 1394 1304 1148 1234 1610 1358 2762 1288 1732 3175 648 745 265 1041 1704
4933,750 260 1230 1617 912 2396 1252 1641 608 2692 904 32 296 923 2289 910 1060 858 589 745 3481 2291 1240 1080 2321
492,2762 2683 2997 223 2716 2599 2396 2395 2355 3578 3176 2712 3081 2580 3408 2700 356 2688 785 3623 2707 2336 2433 2572 2541
476,260 2797 2011 2012 2193 2407 3175 2000 1304 1275 1372 317 1294 1079 2115 1127 329 2872 356 1265 2478 500 3247 1394 2124
3528,1997 1982 1994 1347 2455 1321 1261 593 2657 2003 2648 2118 2867 2517 2366 3476 2858 2710 2513 2459 2716 1342 1974 1130 3081
32,593 296 318 260 527 1089 2997 1610 1210 110 1580 356 1270 1196 1213 1197 1198 2391 1625 858 1 1240 1214 32 2353
5795,590 1994 3671 1997 595 914 3471 1208 1302 1101 1035 318 2078 3361 1231 1213 3072 2791 1094 539 260 899 1321 1183 1784
2638,1259 1387 2797 1196 3210 1258 2174 592 1210 3527 260 457 2268 1674 608 527 1129 318 1242 1288 1213 50 2028 1089 3703
2928,924 1136 1200 296 1208 111 1288 1247 1258 1080 1270 1394 1265 2657 1148 527 3703 1997 1213 1225 2985 1294 1252 1617 1259
3052,924 541 589 32 1374 3471 480 1210 1240 1580 1200 1356 1527 1584 1196 2529 1270 1909 3175 1376 1097 2657 2288 2628 780
3947,260 1214 541 1196 589 750 1210 3471 2762 1270 1198 1199 1580 2628 908 1748 3527 2916 296 2968 318 2288 2021 903 111
669,50 1 608 1527 3253 1060 2395 2353 593 1396 1270 1777 441 1784 2058 1036 3256 1552 1682 2580 1394 364 1608 1210 2000
3007,3175 589 1584 3255 11 2321 34 2916 2028 1777 1641 318 39 1210 1653 1270 440 1517 260 1573 1196 3471 3114 3253 1214
1184,1197 1777 3255 39 367 377 2716 1485 708 2797 2302 17 733 368 648 788 1923 2115 2916 457 344 7 3578 1641 3253
2010,32 50 2762 2012 1396 2683 3527 1356 293 750 1265 1673 3160 3253 1466 70 2167 1266 1876 1215 231 1552 1 3255 778
5249,733 349 1580 21 356 10 1597 1101 2001 1291 1617 6 1408 539 1393 292 1377 2628 3107 2278 1197 1721 110 434 590
4168,608 318 296 1183 590 2858 34 1704 36 2396 2324 58 2291 1721 3176 50 2289 110 357 858 337 1357 800 1393 356
1854,2762 2959 110 2396 2700 2599 1210 1222 356 1197 3623 2000 2770 1221 1090 3793 3176 3081 1291 2712 3160 2571 589 3174 1242
4789,608 593 780 1094 1183 457 1213 21 50 2762 34 39 1784 17 1917 2353 1408 2268 349 265 1641 3108 47 1500 736
1031,1036 1200 1374 457 1527 110 1387 1573 2353 1376 1954 2948 329 3471 1722 474 2006 1201 2763 2058 3082 1270 858 1408 2001
5539,908 919 1288 2300 1247 1136 1212 930 1197 2599 1284 1235 1172 1307 1947 2064 1282 3504 914 1148 905 1 34 2973 3730
4085,3408 2858 47 3753 2706 2100 3623 1704 590 3255 1380 1302 1639 3526 1777 1196 454 736 1682 1198 1271 1183 2763 2003 2081
2032,480 2571 2353 780 1610 1573 2762 648 377 1527 733 1608 2628 349 3256 2858 1552 1356 1917 1270 1544 3623 1722 2058 736
1128,1247 1221 1208 1207 1952 1090 750 1259 1230 1961 1674 1084 1213 919 1231 1617 1204 1198 1960 969 1206 3730 1288 1294 1234
1340,2028 1704 1610 1617 260 1193 1036 3471 541 924 1208 1200 780 1573 1136 1210 2858 1997 1527 1968 919 1221 2804 1207 3256
1694,1387 2916 608 1617 912 380 2987 1148 1517 541 1222 1275 357 3253 1247 47 1377 32 1206 1127 1777 1722 367 111 2947
4995,2858 296 1265 50 3418 2571 2324 2336 527 357 3160 1885 1213 25 3108 235 2020 1358 1288 2248 36 1188 1673 1172 337
1195,2710 2997 2959 1997 2599 2355 3176 3623 3114 223 1219 593 2770 2700 3005 2688 2395 968 2712 2541 1339 3016 2428 2580 1127
2679,1198 1307 1136 260 912 2396 2762 2571 608 1968 2716 903 2080 1674 1219 1947 3114 923 3421 1148 1080 913 34 541 3671
5018,593 919 1208 1704 1213 1084 1945 590 969 1230 150 1104 1267 1228 1097 1263 1962 903 2858 1957 1272 1242 1094 926 1246
877,457 733 1617 780 1036 648 110 1 316 353 1307 2791 10 1356 1500 39 318 223 1732 1517 2006 1645 1394 3107 1220
5359,110 2571 296 260 2762 1370 589 50 1221 380 1573 2396 2617 1676 1544 165 2324 1136 2761 2094 47 1073 3418 2080 161
4107,1291 2918 2193 2791 2987 2985 1376 3175 1036 32 2161 480 1375 1387 2005 858 1220 1288 223 2641 2248 3608 1676 50 2395
5415,2791 2918 1307 2997 1259 1394 2396 2804 1 1210 1079 1968 2797 318 2174 2000 527 1230 858 1220 1148 1097 110 593 34
19,2716 1240 2916 1036 1136 3578 2997 2628 1982 2396 3499 2617 1954 1197 1374 780 1333 2761 2640 2167 3751 3527 594 223 2699
5878,1198 260 457 1961 1210 919 904 17 47 1036 2291 3176 3418 1094 2174 318 1247 265 2628 2987 357 1258 597 3044 923
1069,2028 296 1617 32 2908 110 1704 1719 527 2391 3176 1732 1089 6 1678 3148 555 2692 562 1912 246 1580 2329 34 232
2731,1270 2716 1079 2791 1136 858 1214 1234 1663 3671 2915 589 1954 1288 3039 2194 1278 593 2571 1090 608 1222 2916 110 1258
2656,1610 1608 2028 1370 648 2762 3623 2858 597 733 1036 1393 2763 736 589 539 593 3755 11 3481 1573 1307 2058 2006 1580
2757,1252 858 923 912 1198 1247 1136 1221 913 1207 910 750 1212 1284 50 1244 3730 919 1394 1214 3160 1276 1259 1945 898
4939,296 593 608 2028 1079 1097 3578 3361 50 1291 1393 356 260 1704 858 2174 1674 2987 3210 1247 2000 3072 1193 3408 1288
1390,2762 593 1210 2858 1 858 377 1580 2716 1784 150 1954 1704 1393 3147 1608 590 3256 1097 1221 2302 2353 1641 357 3421
5955,1265 1198 2987 1291 2716 2193 919 39 1307 1617 1641 541 597 539 1376 380 2916 2161 1220 2918 34 1375 1356 2640 1377
4169,1952 1252 1267 2076 337 994 3072 3363 913 509 1200 1193 2917 1635 1185 930 750 899 1721 11 3068 1292 1234 1246 597
3830,593 318 2997 3897 3578 858 2396 1704 2028 2599 3006 2959 3911 3753 1259 3793 1089 2908 3948 3317 111 1094 919 3148 904
3841,858 1201 2366 2288 3671 608 1036 1193 3702 1266 2948 3504 2067 1945 3730 1645 1320 474 1077 2762 2454 1225 3256 47 1950
5663,2571 2762 1580 527 296 1127 1676 1097 377 1610 2699 1370 2355 2858 3147 260 733 2987 590 1721 1396 150 32 1552 1307
2303,1221 590 1136 3421 1291 1219 111 1 1263 1953 1210 2194 36 3897 1307 2890 1262 3408 1293 908 2529 3362 1682 1721 1206
1057,589 1210 1580 1214 3578 1206 1374 110 1527 1 780 1653 3702 3527 1617 2762 3897 912 1253 2761 1909 2997 858 2657 3753
1423,3481 2791 3911 3948 1394 3793 3160 3753 1079 3555 3114 3624 1265 3893 2324 3363 3755 2300 858 1235 2918 1193 3671 2395 1148
3014,2762 593 527 1 356 34 1580 1704 2716 1196 608 1193 2599 858 3421 3578 3175 1097 2321 260 1136 1641 2355 1198 2302
5553,608 541 912 1214 1252 1221 1674 913 50 1291 1197 2028 919 457 1259 2762 1304 2000 1307 1234 1267 969 2797 1387 590
5702,2858 2997 608 296 2355 2959 2987 1 2599 223 318 32 34 2692 2395 2571 3751 3175 1282 2028 919 3176 1148 1097 1199
75,3114 595 2987 2085 551 260 367 1097 110 2762 317 2028 3489 3034 1688 2046 1356 2139 1198 1270 2140 590 589 3247 3397
2082,2858 2762 480 1580 1 3578 318 356 2599 1270 260 3175 3751 780 1517 3753 1610 527 3623 296 223 2355 1198 1784 2628
2748,589 1196 2762 608 1270 1356 2997 750 593 3793 1089 745 2105 2140 3481 1372 1282 316 1376 648 1028 1127 1206 912 2640
2100,2080 2081 2355 2762 1517 1721 597 2078 589 2671 47 110 2424 2321 440 2087 2028 2096 1784 1580 2683 2700 551 2858 1641
744,589 2858 1270 2706 2011 110 32 2000 316 1376 3703 3793 2997 2987 1372 750 1220 2115 858 2529 1275 924 1391 610 2699
4779,1193 1230 1207 527 1221 111 318 904 3504 3435 1084 1244 1304 1196 3095 898 1104 1219 903 1228 1212 2396 1299 1256 3362
4757,2396 608 296 527 1617 3408 1193 2716 2395 3481 1265 3160 223 3176 3751 34 2355 1197 3147 2706 1923 2571 3793 2336 1291
4610,1291 1196 1136 1097 1374 1 1527 2797 2105 2762 2858 1376 1214 1372 2140 2161 1375 3114 1265 2406 367 1394 780 2968 2640
5177,1370 1 589 2916 1722 110 10 474 3418 1291 1036 2762 356 1923 3107 2167 1641 318 2628 2000 434 1527 95 1912 150
5277,1196 110 1240 593 2858 318 919 1954 2997 608 1394 1307 2947 912 356 2804 1242 2918 1258 3361 1374 1222 50 2406 750
5599,356 3578 1197 1721 1641 1094 2692 708 1307 2291 2706 912 2324 1777 509 1101 3408 920 736 2406 3176 2108 2762 2321 1784
2726,318 593 296 858 2858 1193 110 590 1358 1198 1208 150 3147 923 1089 1090 34 1136 2324 2804 356 1247 1252 47 1270
1165,2571 924 3793 480 3471 1097 1127 50 2396 1584 608 2959 3408 1748 318 3481 1374 3114 2716 1198 296 3160 1909 110 3527
4748,2396 597 2302 2791 3421 1304 34 1641 39 3361 1294 2321 457 1569 1394 608 1220 110 919 3552 588 339 500 1278 480
482,1090 527 318 590 223 3578 3255 2791 111 1968 2194 1101 3147 1954 150 1294 2291 1408 1136 32 1387 1485 3450 1476 778
2771,2028 2916 318 1923 2997 2058 1704 1527 1408 608 1101 2599 150 1136 1307 1387 2617 2324 292 597 3481 3623 353 587 2395
2461,1197 318 1 2396 1270 296 1307 2918 1923 260 2762 2028 1196 1394 110 1641 3114 2599 39 1079 380 34 1517 1291 1148
4013,1210 593 1036 608 1200 1580 47 1573 1527 32 1356 2353 3527 377 1089 1213 1374 1222 1396 2194 356 2268 316 1676 1917
2860,111 32 923 2289 1270 1097 1252 1387 2076 2243 1394 1077 1207 2908 1956 1079 2352 337 1953 1235 1997 1267 1299 2160 994
3051,2858 2028 318 50 1527 3114 1610 1214 3793 2710 1200 1089 380 1265 648 2599 165 1552 2490 785 2617 2918 349 595 1356
4559,2858 1136 1230 34 2791 1 3421 1288 3114 1234 1270 1197 1641 3751 2716 910 1193 2300 1252 3363 3481 2918 2395 3175 3543
5676,1265 2997 1197 1517 3253 1580 2395 2571 3255 344 2683 539 597 1136 500 1784 1569 3052 2599 34 380 1060 3809 2124 2671
4352,223 2706 2858 1777 1732 110 47 3052 2502 2628 1210 260 1291 333 70 2011 2081 318 380 253 785 2355 1222 1036 3868
3573,1240 1580 2628 1197 2916 541 1291 924 2028 1036 2858 3471 593 1374 1 858 356 780 457 3527 1387 1127 1610 32 2529
3692,1387 1198 1073 1982 2160 1291 2762 593 1350 1407 2455 2288 1321 1278 2003 1240 919 1339 608 2858 3081 2115 367 1210 1261
4591,1196 1210 1580 1 1240 1073 780 1282 2105 316 1270 1101 1356 1200 1527 2000 2617 377 2140 1127 2985 3114 2018 1967 1917
4577,1304 260 858 919 914 1201 1196 2529 750 924 1221 3471 594 1250 1287 2366 908 1220 1090 1198 110 2948 3702 1036 541
5313,2858 908 3753 1947 914 3751 1196 3897 260 1035 858 3793 919 969 920 3435 1210 595 904 3948 3555 1247 2028 110 589
4972,1214 589 1584 1356 1258 1653 3703 1320 1097 3499 1994 1407 2716 2858 1375 2393 1339 1334 329 1136 3476 2710 2407 2311 2012
754,2762 3578 2858 50 3176 296 858 1196 3114 590 3897 1721 1210 150 1358 1213 2628 1221 1036 3148 3006 2353 3481 2997 3751
1623,1210 480 32 1580 1097 1199 3702 1198 1387 1584 2762 593 2657 1197 1376 2628 3703 1748 1356 2968 1036 858 2985 1219 1258
899,1307 356 597 588 527 318 1210 1569 899 593 497 440 587 1674 1680 838 1784 150 2918 1961 1246 3255 1101 1282 2125
965,1617 318 2858 858 110 590 47 1358 1089 2762 34 1 1704 908 356 2268 588 2324 2396 293 1266 920 1282 1183 3006
4312,377 3578 1206 1393 1259 1617 1219 1997 1704 1625 3210 1527 2580 111 3081 3107 3147 104 2985 778 1552 1221 441 1302 1378
1051,2762 1097 1258 2571 2321 551 1387 1136 919 1291 104 3948 2003 1777 50 500 1641 3608 2395 3751 608 1028 1197 3039 1219
3464,2762 296 608 1617 457 1393 356 3176 223 3578 110 293 3147 1682 150 527 25 2692 1784 3386 3408 2916 628 2329 3499
2011,380 1270 589 648 2916 2918 3114 597 2321 539 1784 11 260 3253 3418 1220 1552 2028 587 3072 3421 3175 1721 1394 150
3265,1240 589 1200 541 1573 1394 2918 2001 1101 1266 474 2628 1129 70 3210 3104 2791 1676 2193 1393 1997 1732 1339 3361 1320
623,1617 858 1196 318 593 3578 3481 1197 3897 480 32 457 541 2762 3160 1136 2324 1210 2916 1265 2289 3114 2959 1291 1214
1306,1580 110 608 1210 260 2599 1265 924 750 1748 1127 1213 50 3527 527 3114 1221 457 2395 1 1089 2890 1259 3623 1079
2670,2858 1234 1230 3671 527 2028 593 2791 1252 1270 1278 318 1276 2918 1953 1197 2804 1196 3362 3504 2797 910 919 1090 3552
5306,2396 1608 1265 1721 1210 1625 260 39 339 1569 1641 2918 3418 17 588 1092 316 608 1968 1597 914 589 165 1584 2174
2929,2571 1219 527 32 1259 1265 260 2716 2288 2762 1345 1208 1968 34 1036 2291 25 1527 1 1673 293 1094 1090 1333 2167
3612,2716 1610 457 3578 1617 1240 296 1270 480 377 318 1259 1954 1 50 1307 1213 2706 1394 2683 592 1127 1214 1580 1242
308,296 1136 2858 1036 1270 110 1610 34 1220 1079 1259 1580 2268 1500 1208 150 595 2194 1307 39 1641 1193 223 1358 2321
2655,2762 2858 2683 2997 2987 3176 2710 2396 3623 3081 2763 2599 3114 2433 2841 2395 2700 1093 2502 3160 3793 3174 2490 1959 3753
5964,318 2700 47 1196 1517 2987 1213 3608 1291 3253 1288 2571 588 1923 364 1961 1060 2706 1704 1265 3396 858 3052 2710 3421
1968,593 318 1 1214 1265 32 260 1573 377 590 2355 1210 1396 1625 733 2000 780 380 858 1909 1500 1387 1407 648 1653
5650,2081 2396 1022 1270 594 2087 2797 1291 2762 2018 3751 2096 3175 1580 1380 596 2137 2161 590 480 2918 2115 1148 2791 2054
4026,1222 318 1197 527 50 2762 1 2716 1240 1291 1265 589 47 1617 2396 1704 590 588 1214 919 1387 1242 2599 1220 2918
5894,1036 110 1291 1370 648 2571 2194 2916 1210 380 592 1608 2353 2947 2944 165 3578 1222 6 1242 21 1214 2001 10 356
1896,913 3435 858 1207 750 903 919 1204 969 920 2300 1244 3334 1221 1276 1254 1208 1213 1256 1172 955 1103 1136 2020 260
2265,260 1036 1387 3578 858 1240 1954 2571 2194 733 1275 2949 1374 1242 1370 3527 1408 2628 2001 2944 1222 1127 380 1608 10
2251,924 904 1394 1288 3471 1617 1968 1230 1214 913 3421 3671 1228 1307 2716 3039 1208 1258 3363 1965 2804 593 1732 1945 3683
3985,608 2858 296 3418 1265 2324 357 265 1358 2028 1183 36 3108 21 590 2291 1357 509 2391 3260 1188 1393 3083 1 235
3892,1197 2571 1136 1291 50 457 1196 919 2916 541 1294 608 1270 1214 223 2640 1641 733 356 2105 1073 2692 2948 1372 1262
5511,1234 380 349 1198 1265 597 2763 908 910 1230 260 1370 1079 3363 2115 590 1179 3763 1377 2174 2915 1573 1597 2194 1276
1021,1252 1193 1617 908 111 1250 1213 1230 1207 296 318 1234 750 593 1945 1262 2028 1225 1233 924 1136 920 3671 1212 1272
2905,1097 589 2762 1198 2918 541 1240 2987 2916 1136 1073 2081 1288 1291 1617 3471 919 1584 2000 593 1220 364 3361 2915 1527
5915,1196 296 1270 1617 1214 1198 2762 1704 380 1573 2353 3255 2858 1358 2000 1500 2321 21 349 1682 34 39 3147 1266 1222
